startPoints.lat	startPoints.lon	endPoints.lat	endPoints.lon
47.704149	-122.352759	47.618136	-122.35059
47.618137	-122.350591	47.615273	-122.308331
47.615273	-122.308331	47.669028	-122.316289
47.669029	-122.316289	47.609848	-122.316797
47.609848	-122.316797	47.606019	-122.319416
47.606014	-122.319416	47.598361	-122.32136
47.61413	-122.343078	47.639596	-122.362488
47.639596	-122.362489	47.622473	-122.330445
47.622474	-122.330445	47.676289	-122.275876
47.676289	-122.275876	47.622741	-122.330444
47.622741	-122.330444	47.644486	-122.360928
47.644486	-122.360928	47.662621	-122.331736
47.662621	-122.331736	47.66361	-122.294299
47.663608	-122.294297	47.69167	-122.381097
47.702188	-122.357134	47.601371	-122.330273
47.601371	-122.330273	47.703282	-122.343948
47.70323	-122.343971	47.623651	-122.320943
47.62365	-122.320943	47.616351	-122.324293
47.616336	-122.324479	47.670902	-122.377871
47.670902	-122.377869	47.675305	-122.348652
47.675305	-122.348654	47.674162	-122.316556
47.674162	-122.316556	47.653491	-122.357664
47.653492	-122.357664	47.670176	-122.380929
47.670232	-122.380888	47.654295	-122.312129
47.654294	-122.312129	47.671371	-122.314679
47.671227	-122.314758	47.667208	-122.364434
47.667208	-122.364435	47.691583	-122.353928
47.677844	-122.352944	47.626871	-122.331246
47.626871	-122.331244	47.689838	-122.344153
47.689838	-122.344153	47.624446	-122.361946
47.624445	-122.361946	47.634435	-122.35698
47.634435	-122.35698	47.614729	-122.340994
47.614784	-122.340927	47.604741	-122.337861
47.604741	-122.337862	47.614776	-122.342956
47.614778	-122.342959	47.681039	-122.345587
47.681039	-122.345587	47.615266	-122.317373
47.615266	-122.317373	47.61579	-122.342633
47.615748	-122.342675	47.619462	-122.310125
47.619461	-122.310125	47.664885	-122.295084
47.664885	-122.295082	47.664336	-122.313086
47.713847	-122.296848	47.617614	-122.343293
47.638902	-122.358299	47.61228	-122.344694
47.61228	-122.344694	47.586898	-122.334215
47.586899	-122.334215	47.603429	-122.336941
47.60343	-122.336939	47.59394	-122.308764
47.593941	-122.308764	47.619057	-122.301181
47.619056	-122.301181	47.606756	-122.335922
47.606756	-122.335922	47.668638	-122.380694
47.668638	-122.380693	47.669683	-122.360799
47.669683	-122.360799	47.662187	-122.377056
47.662187	-122.377061	47.666799	-122.385173
47.666798	-122.385172	47.67597	-122.330022
47.710271	-122.300038	47.687415	-122.284206
47.687414	-122.284206	47.712035	-122.298244
47.713963	-122.297273	47.634567	-122.27927
47.634567	-122.279214	47.618171	-122.29724
47.618171	-122.29724	47.620191	-122.297778
47.614427	-122.322126	47.625977	-122.330597
47.625977	-122.330597	47.621324	-122.339773
47.621323	-122.339773	47.614206	-122.306216
47.61421	-122.306215	47.634765	-122.342284
47.634762	-122.342284	47.63312	-122.361028
47.633119	-122.361028	47.651432	-122.342626
47.651432	-122.342626	47.6304	-122.369439
47.6304	-122.369439	47.624139	-122.361948
47.624136	-122.361948	47.665246	-122.33074
47.665246	-122.33074	47.665715	-122.366594
47.665715	-122.366594	47.649864	-122.347373
47.649869	-122.347424	47.645561	-122.306131
47.645561	-122.306132	47.594801	-122.307309
47.617078	-122.342879	47.623293	-122.360912
47.623293	-122.360912	47.630843	-122.352629
47.630844	-122.352629	47.61815	-122.346673
47.618203	-122.346643	47.649724	-122.37233
47.649725	-122.37233	47.640981	-122.301728
47.640981	-122.301726	47.679133	-122.324188
47.679133	-122.324187	47.600101	-122.334521
47.600101	-122.33452	47.614259	-122.332724
47.614259	-122.332724	47.670854	-122.327087
47.670854	-122.327089	47.66889	-122.332129
47.668889	-122.332134	47.674162	-122.31802
47.674162	-122.31802	47.669087	-122.328255
47.669086	-122.328255	47.677777	-122.326471
47.677869	-122.326199	47.669079	-122.328255
47.669078	-122.328255	47.618451	-122.347622
47.618451	-122.347622	47.638703	-122.398342
47.638703	-122.398342	47.648733	-122.378915
47.648733	-122.378915	47.653476	-122.391421
47.608899	-122.336524	47.58609	-122.332634
47.58609	-122.332633	47.616272	-122.32005
47.61627	-122.32005	47.619729	-122.345366
47.619729	-122.345365	47.606608	-122.30503
47.606608	-122.30503	47.626176	-122.337126
47.626035	-122.337104	47.608705	-122.293689
47.608705	-122.293689	47.626796	-122.291309
47.626796	-122.291308	47.668462	-122.266621
47.668462	-122.266621	47.664603	-122.329075
47.664603	-122.329075	47.668231	-122.27535
47.668231	-122.275348	47.697082	-122.374116
47.61977	-122.356268	47.648069	-122.354497
47.648071	-122.354497	47.610869	-122.332681
47.610869	-122.332681	47.687396	-122.331028
47.687395	-122.331028	47.597532	-122.327221
47.597532	-122.327219	47.593351	-122.317309
47.593352	-122.317309	47.601279	-122.305039
47.601279	-122.305039	47.599528	-122.31028
47.600862	-122.30514	47.662856	-122.345756
47.597375	-122.322469	47.663171	-122.325829
47.663171	-122.325828	47.639435	-122.355591
47.639434	-122.355591	47.659743	-122.342231
47.659745	-122.342231	47.664103	-122.328266
47.664103	-122.328266	47.644279	-122.36993
47.644279	-122.369931	47.668602	-122.395087
47.668451	-122.394999	47.627802	-122.318063
47.627802	-122.318063	47.667654	-122.314177
47.667653	-122.314177	47.682616	-122.26369
47.682619	-122.26369	47.640249	-122.300525
47.640249	-122.300525	47.613926	-122.316842
47.613926	-122.316842	47.66505	-122.373131
47.665042	-122.373604	47.661293	-122.352069
47.60911	-122.296265	47.598954	-122.33159
47.598955	-122.33159	47.615267	-122.317714
47.615267	-122.317717	47.61098	-122.344395
47.610889	-122.344495	47.636106	-122.37038
47.636106	-122.37038	47.63433	-122.370406
47.600019	-122.325478	47.620202	-122.338483
47.620199	-122.338483	47.703129	-122.322203
47.703129	-122.322202	47.661108	-122.33017
47.661106	-122.33017	47.617317	-122.348672
47.610708	-122.292639	47.623033	-122.339761
47.623034	-122.339761	47.62315	-122.322397
47.62315	-122.322396	47.66209	-122.314256
47.662091	-122.314256	47.704944	-122.322535
47.704944	-122.322536	47.617387	-122.338289
47.617387	-122.338289	47.611061	-122.325709
47.611061	-122.325708	47.616315	-122.337549
47.616317	-122.337552	47.646645	-122.361705
47.646645	-122.361705	47.615272	-122.313728
47.615272	-122.313726	47.615236	-122.324261
47.615236	-122.324261	47.607087	-122.328217
47.607087	-122.328216	47.659491	-122.313178
47.659487	-122.313178	47.611335	-122.334616
47.611336	-122.334617	47.669152	-122.299557
47.613633	-122.341035	47.614858	-122.351819
47.614857	-122.35182	47.659118	-122.333636
47.659118	-122.333631	47.579596	-122.308755
47.579596	-122.308755	47.634849	-122.326313
47.634849	-122.326312	47.63958	-122.356758
47.63958	-122.356757	47.656891	-122.316093
47.656891	-122.316092	47.62325	-122.311604
47.62325	-122.311604	47.610413	-122.324966
47.610412	-122.324968	47.630366	-122.344942
47.630366	-122.344942	47.607064	-122.328272
47.607064	-122.328272	47.64778	-122.358852
47.685843	-122.328322	47.589571	-122.335151
47.589572	-122.335151	47.607379	-122.325122
47.607376	-122.325128	47.627219	-122.319149
47.627222	-122.319149	47.640635	-122.327104
47.640635	-122.327104	47.684039	-122.345303
47.684039	-122.345303	47.642034	-122.327099
47.642035	-122.327099	47.645619	-122.32606
47.706827	-122.332243	47.67039	-122.316284
47.670391	-122.316284	47.602866	-122.333602
47.607736	-122.328289	47.598274	-122.33206
47.598274	-122.33206	47.663137	-122.301592
47.663137	-122.301592	47.598534	-122.331589
47.598534	-122.331589	47.597943	-122.288096
47.597943	-122.288097	47.566502	-122.326082
47.566502	-122.326083	47.5674	-122.394804
47.614933	-122.343216	47.647754	-122.355004
47.647754	-122.355004	47.661445	-122.313131
47.661447	-122.313131	47.680853	-122.316291
47.680853	-122.316291	47.609456	-122.293753
47.636519	-122.373918	47.616656	-122.310135
47.595543	-122.298292	47.598548	-122.332908
47.598549	-122.332908	47.614187	-122.333712
47.61436	-122.333786	47.582336	-122.32909
47.582338	-122.32909	47.59922	-122.334511
47.59922	-122.334511	47.663921	-122.325073
47.663922	-122.325073	47.685642	-122.326966
47.685644	-122.326966	47.675165	-122.326398
47.675165	-122.326399	47.669599	-122.322865
47.669598	-122.322865	47.615897	-122.318162
47.614143	-122.343821	47.67485	-122.361861
47.674855	-122.361861	47.660805	-122.359587
47.660805	-122.359587	47.704661	-122.345401
47.704661	-122.345403	47.661987	-122.315428
47.661987	-122.315428	47.669434	-122.31471
47.669434	-122.314709	47.689349	-122.291003
47.689349	-122.290999	47.671734	-122.312399
47.671733	-122.3124	47.667461	-122.314181
47.667462	-122.314181	47.643254	-122.361101
47.643254	-122.361101	47.614336	-122.337675
47.643126	-122.349589	47.636462	-122.355623
47.636461	-122.355623	47.636594	-122.327113
47.636591	-122.327113	47.61346	-122.29491
47.613454	-122.29491	47.650809	-122.350492
47.650809	-122.350492	47.689732	-122.365979
47.689733	-122.365979	47.601999	-122.335504
47.602	-122.335504	47.625852	-122.355404
47.625852	-122.355404	47.636986	-122.321383
47.703127	-122.321851	47.644396	-122.350294
47.644396	-122.350291	47.625757	-122.337683
47.625757	-122.337682	47.670904	-122.377629
47.670904	-122.377629	47.674983	-122.319201
47.674983	-122.319202	47.695973	-122.396908
47.695973	-122.396908	47.695786	-122.396909
47.695784	-122.396909	47.695782	-122.396909
47.696072	-122.396907	47.695342	-122.375469
47.695344	-122.375469	47.668366	-122.333683
47.668381	-122.333683	47.680494	-122.297486
47.680493	-122.297486	47.60008	-122.3287
47.595459	-122.325081	47.687507	-122.331029
47.687507	-122.331029	47.615323	-122.351219
47.615323	-122.351219	47.628173	-122.34039
47.628173	-122.34039	47.637972	-122.340791
47.637972	-122.340791	47.624417	-122.361947
47.624417	-122.361947	47.61541	-122.316859
47.615409	-122.316859	47.639907	-122.313317
47.606544	-122.325622	47.620426	-122.300678
47.620421	-122.300686	47.630228	-122.36445
47.630229	-122.36445	47.5798	-122.323736
47.5798	-122.323736	47.606194	-122.31601
47.606194	-122.316018	47.606194	-122.316147
47.606194	-122.316147	47.579648	-122.312139
47.579648	-122.312139	47.624621	-122.307732
47.624621	-122.307732	47.588423	-122.306796
47.588423	-122.306795	47.611079	-122.323319
47.611079	-122.323319	47.665995	-122.380247
47.665995	-122.380247	47.639268	-122.372589
47.639266	-122.372589	47.619782	-122.357485
47.619782	-122.357488	47.619766	-122.3551
47.619766	-122.3551	47.687387	-122.286381
47.687388	-122.286381	47.681957	-122.328007
47.681958	-122.328007	47.684387	-122.285235
47.684387	-122.285235	47.620817	-122.330671
47.605083	-122.332019	47.624693	-122.312621
47.644279	-122.369888	47.668697	-122.383674
47.668697	-122.383675	47.603319	-122.336525
47.603318	-122.336524	47.615364	-122.332474
47.615364	-122.332474	47.619229	-122.322209
47.61923	-122.322209	47.704951	-122.322977
47.704951	-122.322977	47.713121	-122.297929
47.713122	-122.297929	47.704952	-122.323011
47.689126	-122.354394	47.615599	-122.323416
47.615599	-122.323416	47.61793	-122.350258
47.61793	-122.350258	47.58507	-122.335151
47.58507	-122.335151	47.66139	-122.344286
47.66139	-122.344284	47.616152	-122.351219
47.616152	-122.351219	47.662553	-122.319572
47.662553	-122.319572	47.60174	-122.335033
47.60174	-122.335036	47.613297	-122.342019
47.613296	-122.342021	47.615936	-122.337991
47.615937	-122.337992	47.680419	-122.323101
47.680419	-122.3231	47.600873	-122.326969
47.600873	-122.326968	47.635829	-122.277119
47.614896	-122.343155	47.625447	-122.355122
47.625447	-122.355122	47.67661	-122.396199
47.67661	-122.3962	47.666433	-122.37144
47.666433	-122.371443	47.683683	-122.402899
47.683684	-122.402899	47.614145	-122.33598
47.620342	-122.358094	47.624594	-122.358932
47.624594	-122.358932	47.649124	-122.342744
47.649125	-122.342744	47.639218	-122.341462
47.639218	-122.341462	47.647558	-122.333931
47.647558	-122.333931	47.622554	-122.339761
47.678206	-122.32153	47.65957	-122.341903
47.659568	-122.341903	47.660214	-122.35121
47.660214	-122.35121	47.650116	-122.352949
47.650116	-122.352949	47.667873	-122.369583
47.667873	-122.369583	47.618068	-122.344489
47.618023	-122.34444	47.597554	-122.334292
47.597553	-122.334292	47.583684	-122.310437
47.583684	-122.310437	47.654678	-122.326831
47.654678	-122.326831	47.668283	-122.382144
47.668284	-122.382144	47.612938	-122.340214
47.612939	-122.340214	47.684554	-122.363332
47.684554	-122.363332	47.685726	-122.355295
47.685727	-122.355295	47.614234	-122.343984
47.614234	-122.343984	47.615255	-122.323021
47.615255	-122.323022	47.653751	-122.34991
47.653849	-122.34975	47.659325	-122.347769
47.659325	-122.347768	47.626452	-122.330854
47.62645	-122.330854	47.621326	-122.322029
47.621327	-122.322029	47.624047	-122.331745
47.624046	-122.331745	47.663497	-122.291262
47.663497	-122.291262	47.65494	-122.313302
47.65494	-122.313302	47.663843	-122.301744
47.699343	-122.323121	47.704217	-122.302335
47.704216	-122.302329	47.670165	-122.384458
47.670165	-122.384458	47.598729	-122.331591
47.59873	-122.331591	47.66988	-122.382151
47.66988	-122.382151	47.661381	-122.334121
47.661381	-122.334121	47.665236	-122.379047
47.665329	-122.379175	47.603273	-122.336484
47.603271	-122.336482	47.679364	-122.264788
47.702847	-122.317741	47.701501	-122.3177
47.7015	-122.3177	47.667322	-122.306495
47.667322	-122.306495	47.615321	-122.33591
47.615321	-122.33591	47.617615	-122.348336
47.617615	-122.348336	47.619078	-122.339794
47.619078	-122.339794	47.63654	-122.356944
47.606187	-122.313283	47.580543	-122.312123
47.580543	-122.312123	47.637732	-122.35562
47.637731	-122.35562	47.653338	-122.317551
47.653337	-122.317551	47.661496	-122.363693
47.661496	-122.363691	47.684758	-122.351287
47.684758	-122.351287	47.630996	-122.35323
47.630996	-122.35323	47.617126	-122.316891
47.617126	-122.316891	47.693063	-122.306663
47.693063	-122.306661	47.607176	-122.340704
47.581001	-122.329995	47.612506	-122.345068
47.615174	-122.343615	47.618221	-122.35546
47.618221	-122.35546	47.591518	-122.315005
47.591518	-122.315006	47.57845	-122.310662
47.578453	-122.310662	47.639159	-122.324695
47.639158	-122.324695	47.629087	-122.340957
47.629337	-122.341007	47.661706	-122.389555
47.661681	-122.389936	47.625705	-122.358264
47.625705	-122.358264	47.554418	-122.283472
47.696481	-122.376812	47.664397	-122.379482
47.664386	-122.379469	47.660734	-122.330174
47.660733	-122.330174	47.620071	-122.354142
47.620068	-122.354142	47.635877	-122.277119
47.635878	-122.277119	47.673086	-122.378163
47.673086	-122.378159	47.613754	-122.345208
47.613751	-122.345203	47.588237	-122.322842
47.588237	-122.322842	47.677802	-122.322763
47.677802	-122.322763	47.606986	-122.316793
47.606985	-122.316793	47.588821	-122.334219
47.588821	-122.334219	47.605841	-122.320755
47.612336	-122.311486	47.586905	-122.321399
47.586905	-122.321399	47.614865	-122.311446
47.614862	-122.311446	47.612304	-122.308863
47.612304	-122.308863	47.597652	-122.298709
47.597651	-122.298709	47.597269	-122.297484
47.597269	-122.297484	47.614284	-122.342127
47.614286	-122.342129	47.658733	-122.317774
47.658731	-122.317775	47.666702	-122.301894
47.666669	-122.301629	47.646825	-122.335939
47.646825	-122.33594	47.617136	-122.344999
47.617163	-122.344957	47.67661	-122.353306
47.676611	-122.353306	47.593889	-122.334176
47.622645	-122.301515	47.610354	-122.321476
47.610355	-122.321477	47.65694	-122.361199
47.65694	-122.361196	47.609473	-122.33908
47.609472	-122.33908	47.65795	-122.358417
47.657951	-122.358417	47.615052	-122.339407
47.615052	-122.339408	47.614092	-122.326581
47.614092	-122.326577	47.606565	-122.333979
47.607241	-122.330255	47.60749	-122.294923
47.60749	-122.294923	47.627837	-122.342328
47.627836	-122.342328	47.688274	-122.325062
47.613373	-122.341813	47.676982	-122.354347
47.676983	-122.354347	47.666726	-122.38085
47.666726	-122.380849	47.665249	-122.381833
47.665249	-122.381833	47.626312	-122.325259
47.626312	-122.325221	47.634448	-122.35698
47.634448	-122.35698	47.679331	-122.374082
47.679333	-122.374082	47.6417	-122.299202
47.6417	-122.299203	47.602593	-122.335866
47.602606	-122.335878	47.602066	-122.333098
47.602057	-122.333121	47.668672	-122.389779
47.689021	-122.392604	47.649666	-122.344249
47.649666	-122.34425	47.649866	-122.344031
47.649863	-122.344031	47.668436	-122.381439
47.668436	-122.381439	47.649851	-122.347425
47.64985	-122.347425	47.638525	-122.327114
47.638525	-122.327114	47.688016	-122.332103
47.688015	-122.332103	47.624632	-122.365254
47.613847	-122.301408	47.703068	-122.314766
47.703068	-122.314766	47.685502	-122.340594
47.685502	-122.340593	47.670168	-122.376958
47.670168	-122.376957	47.592959	-122.328129
47.592959	-122.328129	47.596203	-122.325078
47.596195	-122.325078	47.655977	-122.312591
47.655977	-122.312589	47.692408	-122.354401
47.692408	-122.354403	47.603259	-122.33735
47.581344	-122.33422	47.623259	-122.348073
47.623259	-122.348074	47.658636	-122.313199
47.658636	-122.313199	47.616093	-122.33717
47.616093	-122.33717	47.683508	-122.382184
47.683509	-122.382184	47.650049	-122.352631
47.649853	-122.35273	47.668571	-122.317637
47.668571	-122.317628	47.605124	-122.338211
47.605125	-122.338211	47.614968	-122.341243
47.614448	-122.342827	47.629763	-122.354715
47.629763	-122.354714	47.627311	-122.325453
47.627319	-122.325429	47.660397	-122.315469
47.660397	-122.315469	47.643807	-122.344685
47.643807	-122.344685	47.67916	-122.356399
47.67916	-122.356399	47.670889	-122.379603
47.670889	-122.379603	47.624048	-122.311319
47.624048	-122.311319	47.60609	-122.285626
47.606073	-122.285625	47.636751	-122.325136
47.636751	-122.325137	47.656886	-122.315184
47.656886	-122.315184	47.668316	-122.375124
47.668316	-122.375124	47.675986	-122.361292
47.675986	-122.361292	47.613848	-122.347339
47.615436	-122.349404	47.700518	-122.345507
47.700518	-122.345508	47.678896	-122.355304
47.678895	-122.355304	47.607909	-122.297819
47.607908	-122.297819	47.601922	-122.335508
47.601923	-122.335508	47.615238	-122.324169
47.615238	-122.32417	47.616061	-122.338016
47.616061	-122.338016	47.663306	-122.301748
47.663307	-122.301748	47.703131	-122.322722
47.680228	-122.285021	47.607262	-122.334744
47.607261	-122.334745	47.615502	-122.352646
47.615501	-122.352647	47.611157	-122.32314
47.611157	-122.323142	47.647471	-122.317577
47.647472	-122.317579	47.617132	-122.343947
47.617133	-122.343946	47.607501	-122.331871
47.607501	-122.33187	47.611424	-122.315436
47.611421	-122.315436	47.60569	-122.324847
47.605689	-122.324846	47.608942	-122.336429
47.608941	-122.336432	47.67742	-122.376771
47.677392	-122.376771	47.673815	-122.377014
47.673815	-122.377016	47.60592	-122.338919
47.605919	-122.338919	47.658766	-122.356126
47.649443	-122.339372	47.614753	-122.341033
47.614805	-122.340963	47.587069	-122.334215
47.587072	-122.334215	47.620189	-122.330427
47.620193	-122.330427	47.691954	-122.353929
47.691955	-122.353929	47.704645	-122.34737
47.704646	-122.34737	47.620832	-122.324793
47.620832	-122.324792	47.666909	-122.384758
47.666909	-122.384758	47.612426	-122.319878
47.612428	-122.319878	47.55783	-122.282232
47.614789	-122.342375	47.5798	-122.333886
47.5798	-122.333887	47.609443	-122.322471
47.609443	-122.32247	47.561026	-122.281739
47.580117	-122.333479	47.586104	-122.321908
47.615307	-122.302271	47.607261	-122.326271
47.607261	-122.326271	47.605497	-122.338549
47.613736	-122.343128	47.672858	-122.371356
47.672858	-122.371356	47.613513	-122.342764
47.613513	-122.342764	47.594176	-122.324524
47.594176	-122.324522	47.579802	-122.323007
47.579802	-122.323008	47.636664	-122.328906
47.636664	-122.328906	47.673227	-122.344396
47.673226	-122.344396	47.632467	-122.32492
47.632468	-122.32492	47.649622	-122.319499
47.649621	-122.319497	47.619434	-122.320874
47.619434	-122.320874	47.663111	-122.313514
47.701937	-122.290746	47.617697	-122.330015
47.617697	-122.330015	47.622183	-122.361637
47.622183	-122.361638	47.603121	-122.336346
47.60312	-122.336346	47.607954	-122.289895
47.607954	-122.289894	47.622336	-122.333008
47.622336	-122.333008	47.614406	-122.322125
47.614405	-122.322125	47.604541	-122.314178
47.604542	-122.314178	47.603542	-122.335998
47.603541	-122.335996	47.68913	-122.353764
47.68913	-122.353764	47.675659	-122.366051
47.675659	-122.366051	47.663599	-122.379886
47.64333	-122.328118	47.692102	-122.341322
47.692103	-122.341322	47.665357	-122.381208
47.665357	-122.381208	47.675189	-122.396733
47.675189	-122.396733	47.685069	-122.368759
47.685069	-122.368761	47.704004	-122.318621
47.704004	-122.318622	47.663003	-122.380545
47.663003	-122.380545	47.61971	-122.340365
47.619643	-122.340349	47.59922	-122.334511
47.59922	-122.334513	47.663916	-122.325073
47.61394	-122.34154	47.668201	-122.385659
47.668201	-122.385659	47.615926	-122.337989
47.615926	-122.337989	47.678259	-122.27695
47.678259	-122.27695	47.620816	-122.330801
47.620816	-122.330803	47.680314	-122.353808
47.680314	-122.353806	47.701752	-122.344114
47.701751	-122.344114	47.685973	-122.305368
47.704874	-122.347376	47.660737	-122.313147
47.660735	-122.313147	47.579802	-122.332288
47.579802	-122.332288	47.623106	-122.316308
47.623106	-122.316308	47.625238	-122.311773
47.625238	-122.311796	47.696006	-122.35062
47.696006	-122.350614	47.665984	-122.373506
47.665984	-122.373506	47.661498	-122.351489
47.64624	-122.326561	47.625431	-122.347126
47.625431	-122.347126	47.610787	-122.323429
47.610788	-122.323431	47.621722	-122.356746
47.621721	-122.356746	47.623774	-122.337146
47.623776	-122.337146	47.642029	-122.323733
47.642029	-122.323733	47.62113	-122.313369
47.62113	-122.313367	47.683881	-122.370368
47.683882	-122.370368	47.620101	-122.330427
47.620101	-122.330427	47.707659	-122.290788
47.70766	-122.290788	47.598274	-122.332298
47.614582	-122.342655	47.647092	-122.373572
47.647095	-122.373572	47.614147	-122.341893
47.614149	-122.341897	47.621233	-122.338477
47.621232	-122.338477	47.681241	-122.32487
47.681337	-122.324919	47.606263	-122.33717
47.606263	-122.337169	47.611692	-122.314133
47.611692	-122.314133	47.632274	-122.325778
47.632274	-122.325777	47.687353	-122.317564
47.608805	-122.293697	47.619379	-122.344993
47.619379	-122.344993	47.668696	-122.383551
47.668696	-122.383551	47.673075	-122.406384
47.673075	-122.406384	47.651785	-122.357344
47.651785	-122.357344	47.66868	-122.379532
47.66868	-122.379532	47.60988	-122.316797
47.60988	-122.316797	47.609932	-122.341774
47.628907	-122.366503	47.629599	-122.366003
47.629599	-122.366002	47.664387	-122.378533
47.664387	-122.378533	47.660576	-122.370124
47.660577	-122.370124	47.64994	-122.346065
47.64994	-122.346065	47.66409	-122.316349
47.66409	-122.316349	47.617209	-122.354454
47.61721	-122.354453	47.604684	-122.293681
47.660558	-122.345297	47.611054	-122.338059
47.611053	-122.338059	47.627531	-122.365704
47.627532	-122.365705	47.610458	-122.330757
47.610459	-122.330757	47.618143	-122.28498
47.618142	-122.284979	47.607595	-122.299967
47.607598	-122.299967	47.595919	-122.305983
47.581193	-122.33422	47.653785	-122.371845
47.653854	-122.37175	47.654019	-122.370402
47.654019	-122.370403	47.668343	-122.395199
47.668342	-122.395199	47.648663	-122.359644
47.648663	-122.359642	47.626352	-122.353106
47.626352	-122.353107	47.585504	-122.321393
47.585454	-122.321393	47.607648	-122.294924
47.607648	-122.294924	47.657737	-122.355658
47.657737	-122.355659	47.625035	-122.307309
47.625035	-122.307309	47.617531	-122.349598
47.617531	-122.349599	47.598274	-122.332394
47.627397	-122.303583	47.609752	-122.321793
47.609752	-122.321793	47.605351	-122.338416
47.605351	-122.338416	47.622043	-122.337567
47.622043	-122.337566	47.654114	-122.340997
47.654114	-122.340996	47.619199	-122.335893
47.677909	-122.324976	47.677748	-122.327303
47.677747	-122.327303	47.669611	-122.322865
47.669607	-122.322865	47.678149	-122.327459
47.67815	-122.327459	47.615054	-122.349905
47.615135	-122.349511	47.647754	-122.354988
47.630032	-122.36908	47.624289	-122.332014
47.624289	-122.332013	47.603234	-122.336448
47.603233	-122.336448	47.697075	-122.306779
47.697076	-122.306779	47.619092	-122.324014
47.619091	-122.324014	47.623202	-122.334971
47.623202	-122.334972	47.629755	-122.368804
47.629756	-122.368805	47.618216	-122.353147
47.618216	-122.353147	47.658662	-122.314355
47.658662	-122.314355	47.663138	-122.301172
47.663138	-122.301176	47.657797	-122.321864
47.657797	-122.321864	47.665131	-122.382152
47.665171	-122.381746	47.65393	-122.355529
47.653931	-122.355529	47.678581	-122.374074
47.703127	-122.321854	47.665538	-122.314211
47.665537	-122.314211	47.617874	-122.322189
47.672356	-122.390902	47.615637	-122.342376
47.615595	-122.342427	47.669732	-122.37891
47.669733	-122.37891	47.676741	-122.317871
47.617547	-122.353997	47.686345	-122.402721
47.686344	-122.402721	47.668669	-122.39003
47.668694	-122.390192	47.647777	-122.359982
47.647777	-122.359982	47.638559	-122.358302
47.638559	-122.358302	47.592883	-122.325987
47.592883	-122.325987	47.583089	-122.294113
47.583087	-122.294113	47.598135	-122.326393
47.598134	-122.326393	47.617623	-122.311823
47.617623	-122.311819	47.594491	-122.29592
47.594491	-122.29592	47.674658	-122.316643
47.674658	-122.316644	47.648609	-122.378914
47.649015	-122.372325	47.625789	-122.304806
47.614287	-122.342132	47.582149	-122.329089
47.58215	-122.329089	47.62204	-122.294837
47.622041	-122.294837	47.664721	-122.316342
47.664721	-122.316342	47.646916	-122.335935
47.646917	-122.335934	47.621749	-122.320918
47.621749	-122.320918	47.663974	-122.314227
47.663974	-122.314227	47.649715	-122.344567
47.649715	-122.344568	47.650072	-122.321027
47.650072	-122.321027	47.631076	-122.312497
47.631076	-122.312497	47.598613	-122.33159
47.598613	-122.33159	47.598834	-122.331591
47.598834	-122.331591	47.559401	-122.362899
47.679527	-122.377684	47.661591	-122.284771
47.661591	-122.284771	47.621835	-122.312667
47.621937	-122.312665	47.549085	-122.319875
47.549085	-122.319875	47.671078	-122.282136
47.671068	-122.282136	47.684411	-122.355301
47.683407	-122.342619	47.660475	-122.316606
47.660479	-122.316606	47.619157	-122.330421
47.619156	-122.330421	47.648908	-122.345461
47.648908	-122.345461	47.617411	-122.354181
47.706831	-122.332963	47.669779	-122.316286
47.669779	-122.316286	47.619711	-122.341388
47.619711	-122.341388	47.62356	-122.34105
47.623557	-122.34105	47.682538	-122.359767
47.682538	-122.359777	47.613366	-122.32078
47.656045	-122.336255	47.628925	-122.312539
47.628924	-122.31254	47.701877	-122.341947
47.701877	-122.341947	47.70158	-122.34318
47.701577	-122.34318	47.683037	-122.275708
47.696248	-122.392909	47.66867	-122.389991
47.66867	-122.389992	47.658339	-122.353348
47.658338	-122.353348	47.682358	-122.355301
47.682359	-122.355301	47.615227	-122.326241
47.615231	-122.326206	47.624796	-122.314615
47.624796	-122.314615	47.632345	-122.311005
47.632345	-122.311004	47.606574	-122.303785
47.606573	-122.303785	47.624994	-122.312612
47.624994	-122.312612	47.663113	-122.380729
47.663112	-122.380728	47.626005	-122.307319
47.605896	-122.329614	47.662855	-122.343607
47.662855	-122.343604	47.674354	-122.387608
47.674354	-122.387608	47.678455	-122.383255
47.678458	-122.383255	47.623878	-122.337144
47.623879	-122.337144	47.606742	-122.327348
47.606742	-122.327348	47.603788	-122.305045
47.603789	-122.305045	47.600047	-122.327204
47.600047	-122.327204	47.616399	-122.3457
47.6164	-122.345703	47.667898	-122.325275
47.667897	-122.325274	47.671207	-122.387592
47.671208	-122.387592	47.612121	-122.345826
47.614139	-122.35114	47.635801	-122.348443
47.635801	-122.348443	47.615922	-122.337989
47.615923	-122.337989	47.609976	-122.324173
47.609976	-122.324173	47.682395	-122.274381
47.682395	-122.274381	47.648348	-122.337546
47.648347	-122.337546	47.662639	-122.339169
47.662645	-122.339169	47.661236	-122.353333
47.661235	-122.353333	47.660477	-122.365643
47.660482	-122.365639	47.661069	-122.353332
47.661069	-122.353332	47.61629	-122.32555
47.616287	-122.32555	47.628393	-122.315474
47.629116	-122.340964	47.596673	-122.325929
47.596673	-122.325928	47.614863	-122.324481
47.614863	-122.324481	47.585766	-122.300346
47.585766	-122.300346	47.597532	-122.326754
